Mag1X,Mag1Y,Mag1Z,Mag2X,Mag2Y,Mag2Z
4.066666666666667,17.653333333333336,20.186666666666667,-6.253333333333334,-15.453333333333335,19.346666666666668
4.133333333333334,17.48,20.173333333333336,-6.32,-15.493333333333334,19.240000000000002
4.093333333333334,17.653333333333336,20.14666666666667,-6.28,-15.466666666666667,19.30666666666667
4.16,17.413333333333334,20.186666666666667,-6.213333333333334,-15.48,19.30666666666667
4.106666666666667,17.573333333333334,20.200000000000003,-6.2266666666666675,-15.440000000000001,19.346666666666668
4.16,17.546666666666667,20.226666666666667,-6.16,-15.506666666666668,19.373333333333335
4.08,17.44,20.58666666666667,-6.2,-15.600000000000001,19.413333333333334
4.093333333333334,17.653333333333336,20.16,-6.2666666666666675,-15.546666666666667,19.386666666666667
4.16,17.546666666666667,20.173333333333336,-6.2,-15.626666666666667,19.413333333333334
4.16,17.573333333333334,20.240000000000002,-6.2266666666666675,-15.520000000000001,19.333333333333336
4.08,17.58666666666667,20.173333333333336,-6.2266666666666675,-15.586666666666668,19.386666666666667
4.133333333333334,17.506666666666668,20.226666666666667,-6.306666666666667,-15.680000000000001,19.453333333333333
4.066666666666667,17.666666666666668,20.16,-6.24,-15.466666666666667,19.373333333333335
4.12,17.68,20.14666666666667,-6.293333333333334,-15.653333333333334,19.400000000000002
4.2,17.546666666666667,20.186666666666667,-6.546666666666667,-15.466666666666667,19.413333333333334
4.1866666666666665,17.613333333333333,20.16,-6.32,-15.453333333333335,19.346666666666668
4.306666666666667,17.506666666666668,20.0,-6.32,-15.493333333333334,19.253333333333334
4.08,17.62666666666667,20.293333333333333,-6.373333333333334,-15.453333333333335,19.346666666666668
4.12,17.720000000000002,20.173333333333336,-6.36,-15.506666666666668,19.373333333333335
4.1466666666666665,17.58666666666667,20.186666666666667,-6.346666666666667,-15.493333333333334,19.26666666666667
4.1466666666666665,17.58666666666667,20.240000000000002,-6.306666666666667,-15.413333333333334,19.333333333333336
4.013333333333334,17.58666666666667,20.240000000000002,-6.32,-15.56,19.26666666666667
4.24,17.493333333333336,20.28,-6.28,-15.453333333333335,19.333333333333336
4.093333333333334,17.560000000000002,20.173333333333336,-6.2,-15.386666666666668,19.293333333333333
4.066666666666667,17.62666666666667,20.133333333333333,-6.28,-15.373333333333335,19.293333333333333
4.12,17.52,20.226666666666667,-6.173333333333334,-15.546666666666667,19.373333333333335
4.08,17.666666666666668,20.053333333333335,-6.2,-15.48,19.346666666666668
4.1466666666666665,17.333333333333336,20.240000000000002,-6.293333333333334,-15.520000000000001,19.333333333333336
4.1466666666666665,17.58666666666667,20.240000000000002,-6.253333333333334,-15.586666666666668,19.360000000000003
4.08,17.64,20.133333333333333,-6.213333333333334,-15.56,19.253333333333334
4.133333333333334,17.560000000000002,20.14666666666667,-6.173333333333334,-15.706666666666667,19.6
4.12,17.226666666666667,20.226666666666667,-6.213333333333334,-15.573333333333334,19.386666666666667
4.066666666666667,17.64,20.066666666666666,-6.186666666666667,-15.546666666666667,19.386666666666667
4.1466666666666665,17.533333333333335,20.14666666666667,-6.04,-15.653333333333334,19.413333333333334
4.16,17.6,20.213333333333335,-6.213333333333334,-15.506666666666668,19.333333333333336
4.12,17.573333333333334,20.093333333333334,-5.573333333333333,-15.48,19.293333333333333
4.1466666666666665,17.573333333333334,20.253333333333334,-6.48,-15.506666666666668,19.373333333333335
4.053333333333334,17.613333333333333,20.12,-6.32,-15.573333333333334,19.293333333333333
4.106666666666667,17.693333333333335,20.12,-6.32,-15.520000000000001,19.253333333333334
