Mag1X,Mag1Y,Mag1Z,Mag2X,Mag2Y,Mag2Z
4.04,17.613333333333333,20.133333333333333,-6.146666666666667,-15.586666666666668,19.42666666666667
4.12,17.48,20.333333333333336,-6.32,-15.280000000000001,19.333333333333336
4.106666666666667,17.546666666666667,20.200000000000003,-6.173333333333334,-15.586666666666668,19.32
4.066666666666667,17.52,19.8,-6.186666666666667,-15.453333333333335,19.30666666666667
4.053333333333334,17.62666666666667,20.173333333333336,-6.28,-15.613333333333335,19.30666666666667
4.173333333333334,17.48,20.240000000000002,-6.293333333333334,-15.426666666666668,19.173333333333336
4.066666666666667,17.720000000000002,20.10666666666667,-6.28,-15.466666666666667,19.346666666666668
4.093333333333334,17.6,20.240000000000002,-6.213333333333334,-15.493333333333334,19.373333333333335
4.066666666666667,17.506666666666668,20.26666666666667,-6.306666666666667,-15.466666666666667,19.333333333333336
4.053333333333334,17.6,20.12,-6.2666666666666675,-15.520000000000001,19.346666666666668
4.053333333333334,17.6,20.093333333333334,-6.16,-15.413333333333334,19.360000000000003
4.106666666666667,17.533333333333335,20.240000000000002,-6.293333333333334,-15.453333333333335,19.240000000000002
4.093333333333334,17.573333333333334,20.040000000000003,-6.24,-15.520000000000001,19.413333333333334
4.106666666666667,17.613333333333333,20.253333333333334,-6.333333333333334,-15.440000000000001,19.213333333333335
4.173333333333334,17.64,20.133333333333333,-6.2666666666666675,-15.506666666666668,19.333333333333336
4.053333333333334,17.58666666666667,20.213333333333335,-6.186666666666667,-15.453333333333335,19.253333333333334
4.093333333333334,17.52,20.0,-5.973333333333334,-15.386666666666668,19.240000000000002
4.1866666666666665,17.560000000000002,20.133333333333333,-6.346666666666667,-15.466666666666667,19.400000000000002
4.093333333333334,17.706666666666667,20.14666666666667,-6.373333333333334,-15.56,19.373333333333335
3.9200000000000004,17.453333333333333,20.240000000000002,-6.173333333333334,-15.72,19.413333333333334
4.16,17.506666666666668,20.253333333333334,-6.28,-15.426666666666668,19.32
4.066666666666667,17.560000000000002,20.173333333333336,-6.24,-15.493333333333334,19.333333333333336
4.013333333333334,17.573333333333334,20.213333333333335,-6.2666666666666675,-15.56,19.413333333333334
4.066666666666667,17.546666666666667,20.133333333333333,-6.253333333333334,-15.546666666666667,19.333333333333336
4.106666666666667,17.573333333333334,20.173333333333336,-6.32,-15.453333333333335,19.293333333333333
4.133333333333334,17.6,20.226666666666667,-6.213333333333334,-15.466666666666667,19.28
4.093333333333334,17.6,20.16,-6.346666666666667,-15.520000000000001,19.360000000000003
4.066666666666667,17.58666666666667,20.200000000000003,-6.32,-15.64,19.253333333333334
4.066666666666667,17.546666666666667,20.213333333333335,-6.28,-15.466666666666667,19.30666666666667
4.093333333333334,17.560000000000002,20.226666666666667,-6.16,-15.493333333333334,19.28
4.093333333333334,17.64,20.173333333333336,-6.28,-15.453333333333335,19.28
4.08,17.613333333333333,20.226666666666667,-6.24,-15.506666666666668,19.44
4.093333333333334,17.613333333333333,20.093333333333334,-6.253333333333334,-15.493333333333334,19.373333333333335
4.066666666666667,17.64,20.26666666666667,-6.2666666666666675,-15.520000000000001,19.386666666666667
4.0,17.6,20.133333333333333,-6.16,-15.533333333333335,19.32
4.16,17.64,20.133333333333333,-6.253333333333334,-15.600000000000001,19.28
4.08,17.62666666666667,20.186666666666667,-6.253333333333334,-15.466666666666667,19.42666666666667
4.053333333333334,17.546666666666667,20.240000000000002,-6.2,-15.493333333333334,19.360000000000003
4.16,17.546666666666667,20.200000000000003,-6.306666666666667,-15.466666666666667,19.30666666666667
4.16,17.58666666666667,20.200000000000003,-6.213333333333334,-15.466666666666667,19.200000000000003
4.066666666666667,17.533333333333335,20.226666666666667,-6.2266666666666675,-15.453333333333335,19.333333333333336
4.093333333333334,17.666666666666668,20.173333333333336,-6.28,-15.506666666666668,19.333333333333336
4.08,17.653333333333336,20.16,-6.2666666666666675,-15.48,19.346666666666668
4.106666666666667,17.493333333333336,20.173333333333336,-6.28,-15.600000000000001,19.346666666666668
3.9733333333333336,17.76,20.066666666666666,-6.333333333333334,-15.48,19.48
4.16,17.546666666666667,20.200000000000003,-6.2,-15.48,19.386666666666667
4.053333333333334,17.573333333333334,20.173333333333336,-6.2666666666666675,-15.453333333333335,19.386666666666667
4.213333333333334,17.62666666666667,20.080000000000002,-6.333333333333334,-15.493333333333334,19.253333333333334
4.133333333333334,17.546666666666667,19.96,-6.16,-15.4,19.28
4.066666666666667,17.48,20.186666666666667,-6.253333333333334,-15.466666666666667,19.213333333333335
4.08,17.68,20.10666666666667,-6.306666666666667,-15.466666666666667,19.30666666666667
4.12,17.52,20.240000000000002,-6.24,-15.453333333333335,19.32
4.1466666666666665,17.58666666666667,20.080000000000002,-6.306666666666667,-15.493333333333334,19.213333333333335
4.08,17.6,20.14666666666667,-6.28,-15.48,19.32
4.12,17.573333333333334,20.173333333333336,-6.24,-15.466666666666667,19.333333333333336
4.133333333333334,17.533333333333335,20.173333333333336,-6.2666666666666675,-15.533333333333335,19.333333333333336
4.12,17.62666666666667,20.200000000000003,-6.24,-15.56,19.30666666666667
4.066666666666667,17.613333333333333,20.173333333333336,-6.213333333333334,-15.520000000000001,19.293333333333333
4.12,17.64,20.10666666666667,-6.146666666666667,-15.520000000000001,19.360000000000003
4.026666666666667,17.573333333333334,20.14666666666667,-6.186666666666667,-15.48,19.26666666666667
4.106666666666667,17.506666666666668,20.240000000000002,-6.32,-15.533333333333335,19.293333333333333
4.1866666666666665,17.6,20.186666666666667,-6.253333333333334,-15.56,19.293333333333333
4.12,17.58666666666667,19.986666666666668,-6.253333333333334,-15.453333333333335,19.26666666666667
4.106666666666667,17.546666666666667,20.226666666666667,-6.386666666666667,-15.613333333333335,19.346666666666668
4.053333333333334,17.080000000000002,20.12,-6.333333333333334,-15.440000000000001,19.26666666666667
3.9733333333333336,17.68,20.240000000000002,-6.4,-15.573333333333334,19.360000000000003
4.04,17.546666666666667,20.186666666666667,-6.28,-15.506666666666668,19.373333333333335
4.106666666666667,17.533333333333335,20.226666666666667,-6.24,-15.466666666666667,19.333333333333336
4.106666666666667,17.6,20.200000000000003,-6.146666666666667,-15.520000000000001,19.360000000000003
4.066666666666667,17.413333333333334,20.213333333333335,-6.2,-15.426666666666668,19.30666666666667
4.08,17.64,20.066666666666666,-6.146666666666667,-15.573333333333334,19.346666666666668
4.093333333333334,17.573333333333334,20.226666666666667,-6.253333333333334,-15.56,19.346666666666668
4.013333333333334,17.573333333333334,20.173333333333336,-6.213333333333334,-15.520000000000001,19.346666666666668
4.16,17.52,20.186666666666667,-6.2266666666666675,-15.520000000000001,19.28
4.106666666666667,17.58666666666667,20.173333333333336,-6.186666666666667,-15.466666666666667,19.346666666666668
4.04,17.560000000000002,19.826666666666668,-6.213333333333334,-15.440000000000001,19.333333333333336
3.9600000000000004,17.58666666666667,20.12,-6.253333333333334,-15.386666666666668,19.386666666666667
4.066666666666667,17.64,20.253333333333334,-6.333333333333334,-15.520000000000001,19.26666666666667
4.0,17.62666666666667,20.12,-6.213333333333334,-15.4,19.30666666666667
4.133333333333334,17.546666666666667,20.186666666666667,-6.24,-15.520000000000001,19.360000000000003
4.1466666666666665,17.64,19.733333333333334,-6.2666666666666675,-15.413333333333334,19.386666666666667
4.04,17.533333333333335,20.14666666666667,-6.28,-15.373333333333335,19.28
4.04,17.6,20.080000000000002,-6.2,-15.56,19.373333333333335
4.093333333333334,17.613333333333333,20.226666666666667,-6.2,-15.493333333333334,19.28
4.106666666666667,17.533333333333335,20.200000000000003,-6.16,-15.586666666666668,19.30666666666667
4.093333333333334,17.6,20.026666666666667,-6.2666666666666675,-15.520000000000001,19.240000000000002
4.04,17.560000000000002,20.186666666666667,-6.2666666666666675,-15.506666666666668,19.333333333333336
4.066666666666667,17.560000000000002,20.213333333333335,-6.2666666666666675,-15.520000000000001,19.333333333333336
4.08,17.613333333333333,20.040000000000003,-6.2666666666666675,-15.413333333333334,19.213333333333335
4.013333333333334,17.613333333333333,20.200000000000003,-6.28,-15.426666666666668,19.400000000000002
4.04,17.58666666666667,20.213333333333335,-6.2666666666666675,-15.466666666666667,19.293333333333333
4.0,17.533333333333335,20.14666666666667,-6.306666666666667,-15.386666666666668,19.32
4.04,17.533333333333335,20.186666666666667,-6.186666666666667,-15.533333333333335,19.30666666666667
4.093333333333334,17.533333333333335,20.133333333333333,-6.213333333333334,-15.48,19.26666666666667
4.08,17.666666666666668,20.133333333333333,-6.253333333333334,-15.493333333333334,19.400000000000002
4.12,17.58666666666667,20.200000000000003,-6.24,-15.520000000000001,19.373333333333335
4.08,17.613333333333333,20.186666666666667,-6.213333333333334,-15.493333333333334,19.386666666666667
4.106666666666667,17.546666666666667,20.066666666666666,-6.186666666666667,-15.493333333333334,19.373333333333335
4.04,17.58666666666667,20.200000000000003,-6.28,-15.493333333333334,19.32
4.093333333333334,17.506666666666668,20.200000000000003,-6.346666666666667,-15.453333333333335,19.360000000000003
4.093333333333334,17.68,20.14666666666667,-6.293333333333334,-15.573333333333334,19.253333333333334
4.08,17.64,20.213333333333335,-6.04,-15.613333333333335,19.373333333333335
