UnixTime,PacketCount,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,BatteryTemp1,BatteryTemp2,BMETemp,BMEPressure,BMEHumidity,UsedRam,FreeMemory,CPULoad,CPUTemp,BattRawVoltage,BattRawCurrent,V3v3,I3v3,V5v0,I5v0,VvBatt,IvBatt,RegTemp3v3,RegTemp5v0,GPSLat,GPSLatNS,GPSLn,GPSLonEW,GPSAlt,GPSVelocity,GPSSNR,Mag1X,Mag1Y,Mag1Z,Mag2X,Mag2Y,Mag2Z
1699822121.9336073,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.25,22.98,996.13,27.454,8.86916,53266932,None,71.5,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822131.9425616,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.25,22.99,996.12,27.464,8.88066,53266924,None,72.5,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822141.9390018,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.25,23.01,996.1,27.403,8.87245,53266924,None,71.1,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822151.939038,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.25,23.0,996.09,27.385,8.88559,53266924,None,70.6,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822161.939018,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.25,23.01,996.13,27.359,8.89465,53266920,None,69.6,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822171.939033,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.31,21.25,23.0,996.1,27.343,8.61982,53266916,None,71.1,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822181.9390154,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.31,21.25,22.98,996.11,27.394,8.61489,53266916,None,71.1,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822191.9390187,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.31,21.25,23.0,996.1,27.424,8.62136,53266912,None,72.0,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822201.9390297,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.25,22.99,996.09,27.41,8.60827,53266904,None,72.5,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822211.939033,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.31,23.02,996.1,27.391,8.602,53266900,None,71.1,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822221.9425652,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.31,23.04,996.19,27.48,8.62495,53266900,None,71.1,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822231.9425595,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.31,23.05,996.09,27.593,8.61195,53266900,None,72.0,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822241.9390173,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.31,23.04,996.06,27.54,8.61409,53266900,None,71.1,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
1699822251.9390185,None,0.00830078125,-0.0146484375,1.03125,0,0,0,56.699999999999996,5.85,53.85,21.38,21.31,23.06,996.07,27.48,8.6241,53266900,None,71.1,10.572916666666668,1.1329484374999998,3.0083298841059603,1.1328691406249998,4.544898343373494,1.1329484374999998,10.572916666666668,1.1329484374999998,62.26298046689544,62.26298046689544,None,None,None,None,None,None,None,28.773333333333333,-15.693333333333335,24.133333333333336,6.2266666666666675,31.12,23.42666666666667
