UnixTime,PacketCount,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,BatteryTemp1,BatteryTemp2,BMETemp,BMEPressure,BMEHumidity,UsedRam,FreeMemory,CPULoad,CPUTemp,BattRawVoltage,BattRawCurrent,V3v3,I3v3,V5v0,I5v0,VvBatt,IvBatt,RegTemp3v3,RegTemp5v0,GPSLat,GPSLatNS,GPSLn,GPSLonEW,GPSAlt,GPSVelocity,GPSSNR,Mag1X,Mag1Y,Mag1Z,Mag2X,Mag2Y,Mag2Z
1700085422.4873683,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.45858,53226896,None,37.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085423.487661,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.46869,53226896,None,36.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085424.4875586,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.47257,53226896,None,37.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085425.4876416,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.47172,53226896,None,37.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085426.4877372,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.4777,53226896,None,37.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085427.4877086,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.47859,53226896,None,37.4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085428.4875991,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.48715,53226896,None,36.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085429.4875948,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.49631,53226896,None,37.4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085430.4876442,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.45211,53226896,None,36.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085431.4876068,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.45097,53226896,None,37.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085432.487602,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.44653,53226892,None,35.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085433.4875584,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.44559,53226892,None,37.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
1700085434.4876285,None,-0.9146341463414634,1.8902439024390245,-0.426829268292683,0.453125,0.44677734375,0.8125,15.6,28.349999999999998,49.949999999999996,None,None,None,None,None,2.44629,53226888,None,38.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.173333333333334,17.58666666666667,20.16,-6.2266666666666675,-15.520000000000001,19.400000000000002
