time,temp_result,total_mem,free_mem,total_storage,free_storage
1697137127.265434,,,,460Gi,186Gi,,,,
1697137131.269728,,,,460Gi,186Gi,,,,
1697137135.2703092,,,,460Gi,186Gi,,,,
1697137139.2703092,,,,460Gi,186Gi,,,,
1697137143.2703428,,,,460Gi,186Gi,,,,
1697137147.27035,,,,460Gi,186Gi,,,,
